date,sp500_close,running_peak_close,running_peak_date,drawdown_from_peak_pct,source
1959-02-19,55.5,56.040000915527344,1959-01-21,-0.9635990483678247,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-02-20,55.52000045776367,56.040000915527344,1959-01-21,-0.9279094383804587,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-02-24,55.47999954223633,56.040000915527344,1959-01-21,-0.9992886583552019,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-02-25,55.2400016784668,56.040000915527344,1959-01-21,-1.427550364009511,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-02-26,55.34000015258789,56.040000915527344,1959-01-21,-1.2491091211697336,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-02-27,55.40999984741211,56.040000915527344,1959-01-21,-1.1241988897624622,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-02,55.72999954223633,56.040000915527344,1959-01-21,-0.5531787441586555,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-03,56.25,56.25,1959-03-03,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-04,56.349998474121094,56.349998474121094,1959-03-04,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-05,56.43000030517578,56.43000030517578,1959-03-05,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-06,56.209999084472656,56.43000030517578,1959-03-05,-0.3898657088664659,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-09,56.150001525878906,56.43000030517578,1959-03-05,-0.4961878039741796,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-10,56.310001373291016,56.43000030517578,1959-03-05,-0.2126509502672458,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-11,56.349998474121094,56.43000030517578,1959-03-05,-0.14177180687937607,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-12,56.599998474121094,56.599998474121094,1959-03-12,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-13,56.66999816894531,56.66999816894531,1959-03-13,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-16,56.060001373291016,56.66999816894531,1959-03-13,-1.0764016505449114,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-17,56.52000045776367,56.66999816894531,1959-03-13,-0.26468628203315525,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-18,56.38999938964844,56.66999816894531,1959-03-13,-0.49408644493359466,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-19,56.34000015258789,56.66999816894531,1959-03-13,-0.5823152056113168,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-20,56.38999938964844,56.66999816894531,1959-03-13,-0.49408644493359466,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-23,55.869998931884766,56.66999816894531,1959-03-13,-1.4116803651123777,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-24,55.959999084472656,56.66999816894531,1959-03-13,-1.252865903323308,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-25,55.880001068115234,56.66999816894531,1959-03-13,-1.3940305741230619,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-26,55.7599983215332,56.66999816894531,1959-03-13,-1.6057876774571378,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-30,55.45000076293945,56.66999816894531,1959-03-13,-2.1528100325127753,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-03-31,55.439998626708984,56.66999816894531,1959-03-13,-2.170459823502091,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
