date,close,volume
2011-06-13,11.1162,10.026
2011-06-14,11.079,9.875
2011-06-15,10.6695,15.756
2011-06-16,10.5987,11.784
2011-06-17,10.7327,14.303
2011-06-20,10.729,10.710
2011-06-21,11.0865,10.943
2011-06-22,10.9264,9.174
2011-06-23,10.8891,14.951
2011-06-24,10.5541,20.235
2011-06-27,10.6881,12.409
2011-06-28,10.7812,14.380
2011-06-29,11.4885,30.157
2011-06-30,12.0134,28.247
2011-07-01,12.1884,11.466
2011-07-05,12.1512,8.161
2011-07-06,12.2554,8.736
2011-07-07,12.4081,9.853
2011-07-08,12.4416,7.414
2011-07-11,12.2517,13.804
2011-07-12,12.0097,12.407
2011-07-13,12.0543,10.331
2011-07-14,11.9837,9.678
2011-07-15,12.2144,14.142
2011-07-18,12.1735,9.160
2011-07-19,12.5682,16.022
2011-07-20,12.3484,20.287
2011-07-21,12.449,23.498
2011-07-22,12.4713,8.745
2011-07-25,12.583,9.197
2011-07-26,12.8138,10.855
2011-07-27,12.4192,10.469
2011-07-28,12.4155,6.677
2011-07-29,12.1921,9.408
2011-08-01,12.2926,10.650
2011-08-02,11.8198,13.220
2011-08-03,12.0059,15.408
2011-08-04,11.1832,21.584
2011-08-05,10.9077,22.631
2011-08-08,10.0329,19.762
2011-08-09,11.2279,27.928
2011-08-10,10.8519,19.947
2011-08-11,11.2428,13.444
2011-08-12,11.3656,10.814
2011-08-15,11.4996,6.765
2011-08-16,11.3024,7.779
2011-08-17,11.2614,7.784
2011-08-18,10.4015,14.722
2011-08-19,10.1111,14.842
2011-08-22,10.1856,8.950
2011-08-23,10.7663,9.925
2011-08-24,10.8147,8.978
2011-08-25,10.5466,9.711
2011-08-26,10.9673,11.085
2011-08-29,11.3508,10.247
2011-08-30,11.522,10.747
2011-08-31,11.4922,11.467
2011-09-01,11.3135,8.649
2011-09-02,10.9487,7.055
2011-09-06,10.8966,8.687
2011-09-07,11.0752,12.150
2011-09-08,11.3582,12.283
2011-09-09,10.595,17.568
2011-09-12,10.9525,14.677
2011-09-13,10.9449,8.268
2011-09-14,11.2205,12.353
2011-09-15,11.9278,14.968
2011-09-16,12.5421,24.252
2011-09-19,12.3224,16.445
2011-09-20,12.1847,12.125
2011-09-21,12.0022,16.028
2011-09-22,11.79,17.286
2011-09-23,11.9427,13.877
2011-09-26,12.1177,12.897
2011-09-27,12.1065,12.637
2011-09-28,11.7789,11.154
2011-09-29,11.4177,14.927
2011-09-30,10.9785,15.438
2011-10-03,10.4647,14.992
2011-10-04,10.9264,15.300
2011-10-05,11.3656,13.720
2011-10-06,11.7044,12.880
2011-10-07,11.5667,11.859
2011-10-10,12.0246,6.342
2011-10-11,12.2219,9.091
2011-10-12,12.1921,12.362
2011-10-13,12.1884,10.653
2011-10-14,12.5421,11.467
2011-10-17,12.3671,9.861
2011-10-18,12.6091,11.124
2011-10-19,12.3521,16.809
2011-10-20,11.9687,22.798
2011-10-21,11.9576,11.489
2011-10-24,12.0506,9.446
2011-10-25,11.79,9.200
2011-10-26,11.5704,11.181
2011-10-27,12.0209,11.455
2011-10-28,12.3782,10.550
2011-10-31,11.8496,11.242
2011-11-01,11.4996,14.079
2011-11-02,11.831,10.512
2011-11-03,12.3038,10.507
2011-11-04,12.1772,8.433
2011-11-07,12.0879,6.162
2011-11-08,12.2554,5.774
2011-11-09,11.6076,8.373
2011-11-10,11.4475,16.635
2011-11-11,11.8236,6.654
2011-11-14,11.6933,4.958
2011-11-15,11.7081,7.423
2011-11-16,11.3693,6.870
2011-11-17,11.0381,11.102
2011-11-18,11.0976,10.886
2011-11-21,10.703,11.865
2011-11-22,10.8109,7.858
2011-11-23,10.6285,9.532
2011-11-25,10.5094,3.075
2011-11-28,11.0418,8.414
2011-11-29,10.703,11.889
2011-11-30,11.0157,10.664
2011-12-01,11.0492,7.355
2011-12-02,11.0194,8.234
2011-12-05,11.429,8.883
2011-12-06,11.5034,8.020
2011-12-07,11.5183,7.763
2011-12-08,11.5518,14.909
2011-12-09,11.7789,11.060
2011-12-12,11.5891,9.234
2011-12-13,11.4811,8.856
2011-12-14,11.2689,9.141
2011-12-15,11.0194,10.581
2011-12-16,11.3172,14.650
2011-12-19,11.0828,10.091
