date,close,volume
2011-06-10,37.0544,9.870
2011-06-13,36.9187,7.242
2011-06-14,37.7195,8.148
2011-06-15,36.7151,11.395
2011-06-16,35.9618,13.210
2011-06-17,35.7582,17.130
2011-06-20,36.2943,10.007
2011-06-21,36.939,8.151
2011-06-22,36.6404,6.183
2011-06-23,37.2987,10.568
2011-06-24,36.7762,6.443
2011-06-27,37.1562,6.649
2011-06-28,37.6313,6.485
2011-06-29,37.6177,8.089
2011-06-30,38.5407,8.458
2011-07-01,39.2804,8.240
2011-07-05,39.4568,7.362
2011-07-06,39.8369,7.585
2011-07-07,40.2169,8.581
2011-07-08,40.2848,8.406
2011-07-11,39.5247,8.815
2011-07-12,38.3574,15.705
2011-07-13,38.0656,12.279
2011-07-14,37.2716,13.000
2011-07-15,37.2987,12.002
2011-07-18,37.5159,10.982
2011-07-19,38.6696,10.190
2011-07-20,38.8868,18.692
2011-07-21,38.6425,16.373
2011-07-22,38.9954,9.220
2011-07-25,38.5542,7.701
2011-07-26,38.371,6.843
2011-07-27,37.0476,10.613
2011-07-28,37.3191,7.966
2011-07-29,37.1766,10.354
2011-08-01,36.7287,11.464
2011-08-02,35.9753,11.321
2011-08-03,36.464,10.366
2011-08-04,34.7809,13.272
2011-08-05,34.6248,19.064
2011-08-08,32.0935,22.680
2011-08-09,33.858,21.795
2011-08-10,32.0731,21.827
2011-08-11,33.6272,17.020
2011-08-12,34.2719,13.181
2011-08-15,34.7877,8.862
2011-08-16,34.6588,12.068
2011-08-17,34.618,9.579
2011-08-18,32.5414,16.148
2011-08-19,31.5709,16.665
2011-08-22,31.4895,10.637
2011-08-23,32.616,10.394
2011-08-24,32.674,10.369
2011-08-25,32.0059,9.500
2011-08-26,33.3625,14.168
2011-08-29,34.7123,9.934
2011-08-30,34.9304,10.772
2011-08-31,35.0804,10.837
2011-09-01,34.8077,9.333
2011-09-02,33.8669,10.016
2011-09-06,33.7102,9.839
2011-09-07,35.2372,12.908
2011-09-08,35.1417,12.565
2011-09-09,34.3578,13.515
2011-09-12,35.0327,11.186
2011-09-13,35.6666,12.544
2011-09-14,36.1779,10.565
2011-09-15,36.5597,10.980
2011-09-16,36.7233,13.193
2011-09-19,36.5869,8.226
2011-09-20,36.2052,10.061
2011-09-21,35.2167,10.332
2011-09-22,34.1055,16.608
2011-09-23,34.2828,12.455
2011-09-26,34.4805,13.783
2011-09-27,35.2985,11.416
2011-09-28,34.8077,7.858
2011-09-29,34.1737,12.021
2011-09-30,33.1512,12.800
2011-10-03,32.4831,19.078
2011-10-04,33.6965,17.788
2011-10-05,34.61,12.672
2011-10-06,34.6782,10.071
2011-10-07,34.2419,10.204
2011-10-10,35.5098,7.814
2011-10-11,35.2099,6.995
2011-10-12,35.4758,7.595
2011-10-13,36.3415,8.549
2011-10-14,37.48,11.083
2011-10-17,36.5665,7.325
2011-10-18,37.1936,8.959
2011-10-19,35.8575,10.287
2011-10-20,35.4553,11.648
2011-10-21,35.4621,12.403
2011-10-24,36.546,7.659
2011-10-25,35.6666,8.758
2011-10-26,35.1758,13.731
2011-10-27,36.4847,11.690
2011-10-28,36.287,7.802
2011-10-31,35.1758,14.602
2011-11-01,34.1805,15.448
2011-11-02,35.5712,18.240
2011-11-03,38.2503,30.482
2011-11-04,38.5162,14.896
2011-11-07,38.8025,10.123
2011-11-08,38.8775,8.833
2011-11-09,37.7731,10.897
2011-11-10,37.6368,7.955
2011-11-11,38.598,8.687
2011-11-14,38.9252,11.357
2011-11-15,39.1297,9.020
2011-11-16,38.7752,10.569
2011-11-17,38.4343,13.248
2011-11-18,37.9503,9.800
2011-11-21,37.1394,10.638
2011-11-22,37.2831,9.057
2011-11-23,35.6065,16.513
2011-11-25,35.4901,5.693
2011-11-28,36.9136,8.573
2011-11-29,36.3455,9.262
2011-11-30,37.5021,12.475
2011-12-01,37.4542,6.730
2011-12-02,37.1873,8.734
2011-12-05,37.2899,10.034
2011-12-06,37.5226,7.522
2011-12-07,37.2626,9.104
2011-12-08,37.0025,10.653
2011-12-09,37.7621,7.955
2011-12-12,37.4884,6.787
2011-12-13,37.0846,9.537
2011-12-14,36.3387,8.805
2011-12-15,35.9623,8.009
2011-12-16,36.0034,13.579
2011-12-19,35.5312,7.998
2011-12-20,37.0299,9.807
2011-12-21,36.6056,6.775
2011-12-22,37.2147,6.051
2011-12-23,37.3858,3.881
2011-12-27,37.55,4.452
2011-12-28,37.1873,4.832
2011-12-29,37.5363,4.017
2011-12-30,37.4337,3.312
2012-01-03,37.8237,7.691
2012-01-04,38.207,12.037
2012-01-05,38.3644,7.883
2012-01-06,38.4328,5.502
2012-01-09,38.2617,8.666
2012-01-10,38.1522,7.989
2012-01-11,38.0633,4.886
2012-01-12,38.5491,7.793
2012-01-13,38.6929,7.198
2012-01-17,39.1035,8.494
2012-01-18,39.4114,9.111
2012-01-19,39.692,9.101
2012-01-20,39.5072,11.318
2012-01-23,39.7946,9.050
2012-01-24,40.1574,7.863
2012-01-25,40.3695,14.673
2012-01-26,39.562,13.974
2012-01-27,39.5483,7.046
2012-01-30,40.1231,8.939
2012-01-31,40.2532,9.274
2012-02-01,40.7596,18.985
2012-02-02,41.5603,23.836
2012-02-03,41.7861,11.927
2012-02-06,41.7929,7.569
2012-02-07,42.1214,8.483
2012-02-08,42.0667,7.839
2012-02-09,42.3883,9.509
2012-02-10,42.2446,7.101
2012-02-13,42.2514,6.377
2012-02-14,42.2309,6.100
2012-02-15,42.1419,7.418
2012-02-16,42.6141,8.437
2012-02-17,42.7852,10.080
2012-02-21,42.9632,5.907
2012-02-22,42.8058,5.326
2012-02-23,43.4627,8.650
2012-02-24,43.4148,5.410
2012-02-27,43.3259,6.696
2012-02-28,42.8947,8.243
2012-02-29,42.699,9.276
2012-03-01,42.9943,6.827
2012-03-02,42.8707,4.612
2012-03-05,42.651,6.347
2012-03-06,42.2733,9.750
2012-03-07,43.0698,8.472
2012-03-08,43.4819,7.256
2012-03-09,43.9007,8.401
2012-03-12,43.8458,5.223
2012-03-13,44.5325,8.177
2012-03-14,44.7111,10.387
2012-03-15,44.7797,6.881
2012-03-16,44.9171,12.215
2012-03-19,45.8372,10.035
2012-03-20,45.8372,7.829
2012-03-21,45.6175,9.238
2012-03-22,45.5214,5.255
2012-03-23,45.7892,6.714
2012-03-26,47.1008,11.747
2012-03-27,47.0321,6.928
2012-03-28,46.778,6.883
2012-03-29,46.6475,5.787
2012-03-30,46.7368,5.575
2012-04-02,46.9154,7.169
2012-04-03,46.7849,7.425
2012-04-04,46.2767,7.484
2012-04-05,46.1394,10.702
2012-04-09,45.6656,6.851
2012-04-10,45.4733,11.881
2012-04-11,45.4733,8.121
2012-04-12,46.9222,10.791
2012-04-13,45.7823,10.811
2012-04-16,45.4939,11.117
2012-04-17,46.1669,9.615
2012-04-18,46.002,15.048
2012-04-19,42.96,28.627
2012-04-20,42.7471,15.817
2012-04-23,42.2733,9.716
2012-04-24,42.4793,10.970
2012-04-25,43.4407,11.469
2012-04-26,43.887,7.842
2012-04-27,44.0724,5.029
2012-04-30,43.8321,5.886
2012-05-01,43.7016,7.386
2012-05-02,44.1136,7.124
2012-05-03,43.6398,5.532
2012-05-04,42.5136,9.656
2012-05-07,42.5205,6.042
2012-05-08,43.0355,9.676
2012-05-09,42.5823,8.419
2012-05-10,42.905,5.700
2012-05-11,42.4793,6.390
2012-05-14,42.2046,5.187
2012-05-15,42.1909,7.265
2012-05-16,40.5908,14.452
2012-05-17,39.2518,16.500
2012-05-18,38.4415,13.827
2012-05-21,39.293,13.955
2012-05-22,39.7805,10.997
2012-05-23,39.9248,10.507
2012-05-24,39.2449,9.234
2012-05-25,39.3617,5.510
2012-05-29,40.0964,7.535
2012-05-30,39.6206,7.628
2012-05-31,39.524,9.249
2012-06-01,38.0137,12.065
2012-06-04,38.5171,8.479
2012-06-05,39.4344,8.090
2012-06-06,40.2757,8.935
2012-06-07,39.9999,6.315
2012-06-08,40.524,6.111
2012-06-11,39.855,8.610
2012-06-12,40.9654,10.319
2012-06-13,40.6481,5.192
2012-06-14,39.1654,18.784
2012-06-15,38.9654,21.358
2012-06-18,39.1516,8.819
2012-06-19,39.324,6.918
2012-06-20,39.3102,9.253
2012-06-21,38.0206,10.519
2012-06-22,38.3723,9.065
2012-06-25,36.9378,13.035
2012-06-26,37.1861,9.712
2012-06-27,37.8688,8.239
2012-06-28,37.4482,9.190
2012-06-29,38.3999,9.344
2012-07-02,38.393,6.824
2012-07-03,38.7999,5.227
2012-07-05,38.793,7.134
2012-07-06,38.1447,5.872
2012-07-09,38.1516,5.383
2012-07-10,38.0482,6.946
2012-07-11,37.4964,10.113
2012-07-12,37.0551,8.059
2012-07-13,37.9171,6.983
2012-07-16,37.4895,8.008
2012-07-17,37.5585,10.989
2012-07-18,38.6551,15.040
2012-07-19,40.3033,17.958
2012-07-20,39.7792,8.709
2012-07-23,39.5309,8.273
2012-07-24,39.1654,6.046
2012-07-25,39.5033,7.579
2012-07-26,40.1447,7.507
2012-07-27,40.924,8.313
2012-07-30,40.793,5.474
2012-07-31,41.1585,8.413
2012-08-01,41.0481,5.767
2012-08-02,40.6068,6.799
2012-08-03,41.5447,6.788
2012-08-06,41.4688,4.951
2012-08-07,42.3033,6.995
2012-08-08,42.3792,4.513
2012-08-09,42.7585,4.843
2012-08-10,42.7447,3.813
2012-08-13,42.8275,7.276
2012-08-14,43.0275,7.056
2012-08-15,43.1171,5.495
2012-08-16,43.1516,6.516
2012-08-17,43.6481,9.106
2012-08-20,43.3102,5.258
2012-08-21,42.8137,8.594
2012-08-22,42.8757,4.972
2012-08-23,42.7861,3.768
2012-08-24,43.055,4.415
2012-08-27,43.0137,3.848
2012-08-28,42.7654,4.906
2012-08-29,42.8343,5.207
2012-08-30,42.2068,5.327
2012-08-31,42.3861,6.219
2012-09-04,41.9378,6.524
2012-09-05,42.0209,5.289
2012-09-06,43.3643,7.723
2012-09-07,42.8865,8.162
2012-09-10,42.4433,8.386
2012-09-11,42.8311,6.476
2012-09-12,43.2397,6.008
2012-09-13,44.2161,9.671
2012-09-14,44.9294,11.060
2012-09-17,44.8809,6.984
2012-09-18,45.0679,5.935
2012-09-19,45.0679,6.926
2012-09-20,44.5624,9.641
2012-09-21,44.507,12.887
2012-09-24,44.0915,7.829
2012-09-25,43.4405,9.160
2012-09-26,43.1566,7.484
2012-09-27,43.9668,5.874
2012-09-28,43.2605,6.650
2012-10-01,42.8727,7.361
2012-10-02,42.7896,5.612
2012-10-03,42.9835,5.217
2012-10-04,43.3851,4.895
2012-10-05,43.3782,6.943
2012-10-08,42.5195,6.401
2012-10-09,41.8201,8.943
2012-10-10,41.3976,7.988
2012-10-11,41.0029,6.158
2012-10-12,40.7813,10.365
2012-10-15,41.0583,9.368
2012-10-16,41.7993,7.232
2012-10-17,42.2286,7.651
2012-10-18,41.5223,10.946
2012-10-19,40.6844,10.372
2012-10-22,40.6359,7.431
2012-10-23,40.3797,6.664
2012-10-24,39.9088,8.022
2012-10-25,39.7703,6.182
2012-10-26,40.8852,9.350
2012-10-31,40.5874,7.406
2012-11-01,41.363,6.622
2012-11-02,41.0652,5.540
2012-11-05,41.8478,7.191
2012-11-06,41.8062,6.588
2012-11-07,40.2481,15.741
2012-11-08,42.014,22.313
2012-11-09,42.6718,11.917
2012-11-12,42.6718,5.694
2012-11-13,43.025,9.066
2012-11-14,42.748,10.673
2012-11-15,42.4364,10.134
2012-11-16,42.8865,10.789
