date,close,volume
2019-11-01,9.77,0.300
2019-11-04,9.77,0.000
2019-11-05,9.77,0.000
2019-11-06,9.77,0.161
2019-11-07,9.77,0.000
2019-11-08,9.77,0.000
2019-11-11,9.77,0.000
2019-11-12,10.12,0.000
2019-11-13,10.125,0.283
2019-11-14,10.125,0.000
2019-11-15,10.14,0.001
2019-11-18,10.16,0.313
2019-11-19,9.8,0.533
2019-11-20,9.82,0.000
2019-11-21,9.83,0.524
2019-11-22,9.83,0.249
2019-11-25,9.83,0.001
2019-11-26,9.83,0.004
2019-11-27,9.83,0.000
2019-11-29,9.818,0.061
2019-12-02,9.83,0.007
2019-12-03,9.83,0.000
2019-12-04,9.85,0.316
2019-12-05,9.85,0.000
2019-12-06,9.85,0.001
2019-12-09,9.83,0.032
2019-12-10,9.83,0.109
2019-12-11,9.83,0.000
2019-12-12,9.84,0.155
2019-12-13,9.84,0.000
2019-12-16,9.85,0.004
2019-12-17,9.86,0.100
2019-12-18,9.85,0.043
2019-12-19,9.87,0.003
2019-12-20,9.87,0.000
2019-12-23,9.87,0.000
2019-12-24,9.87,0.000
2019-12-26,9.87,0.000
2019-12-27,9.87,0.000
2019-12-30,9.87,0.000
2019-12-31,9.87,0.000
2020-01-02,9.87,0.000
2020-01-03,9.89,0.105
2020-01-06,9.89,0.127
2020-01-07,9.92,0.000
2020-01-08,9.92,0.000
2020-01-09,9.92,0.050
2020-01-10,9.9,0.253
2020-01-13,9.9,0.000
2020-01-14,9.94,0.049
2020-01-15,9.94,0.035
2020-01-16,9.95,0.154
2020-01-17,9.95,0.050
2020-01-21,9.98,0.102
2020-01-22,10,0.026
2020-01-23,9.99,0.226
2020-01-24,9.99,0.246
2020-01-27,9.99,0.105
2020-01-28,10.04,0.000
2020-01-29,10.01,0.002
2020-01-30,10.01,0.000
2020-01-31,10,0.000
2020-02-03,10.01,0.018
2020-02-04,10,0.003
2020-02-05,10,0.000
2020-02-06,10,0.000
2020-02-07,10,0.001
2020-02-10,10.01,0.121
2020-02-11,10,0.100
2020-02-12,10,0.000
2020-02-13,10.01,0.264
2020-02-14,10,0.150
2020-02-18,10.01,0.177
2020-02-19,10.01,0.000
2020-02-20,10.01,0.000
2020-02-21,10.01,0.000
2020-02-24,10.01,0.057
2020-02-25,10,0.120
2020-02-26,10.01,0.089
2020-02-27,9.98,0.208
2020-02-28,9.98,0.000
2020-03-02,9.98,0.000
2020-03-03,9.98,0.000
2020-03-04,9.98,0.000
2020-03-05,9.97,0.101
2020-03-06,9.973,0.300
2020-03-09,9.95,0.100
2020-03-10,9.91,0.749
2020-03-11,9.91,0.000
2020-03-12,9.795,1.618
2020-03-13,9.8,0.002
2020-03-16,9.6,0.666
2020-03-17,9.6,0.116
