date,close,volume
2012-05-04,119.6,0.001
2012-05-07,119.6,0.000
2012-05-08,104,0.001
2012-05-09,104,0.000
2012-05-10,104,0.000
2012-05-11,105.04,0.001
2012-05-14,107.12,0.033
2012-05-15,105.04,0.004
2012-05-16,105.04,0.000
2012-05-17,97.76,0.001
2012-05-18,97.76,0.000
2012-05-21,97.76,0.000
2012-05-22,97.76,0.000
2012-05-23,97.76,0.000
2012-05-24,97.76,0.000
2012-05-25,97.76,0.000
2012-05-29,97.76,0.000
2012-05-30,97.76,0.000
2012-05-31,104,0.000
2012-06-01,78,0.134
2012-06-04,104,0.003
2012-06-05,102.96,0.002
2012-06-06,102.96,0.000
2012-06-07,102.96,0.000
2012-06-08,102.96,0.000
2012-06-11,102.96,0.000
2012-06-12,102.96,0.000
2012-06-13,102.96,0.000
2012-06-14,102.96,0.000
2012-06-15,102.96,0.000
2012-06-18,102.96,0.000
2012-06-19,102.96,0.000
2012-06-20,102.96,0.000
2012-06-21,102.96,0.000
2012-06-22,102.96,0.000
2012-06-25,53.04,0.002
2012-06-26,93.6,0.000
2012-06-27,93.6,0.000
2012-06-28,93.6,0.000
2012-06-29,93.6,0.000
2012-07-02,93.6,0.000
2012-07-03,93.6,0.000
2012-07-05,93.6,0.000
2012-07-06,93.6,0.000
2012-07-09,93.6,0.000
2012-07-10,93.6,0.000
2012-07-11,93.6,0.000
2012-07-12,93.6,0.000
2012-07-13,93.6,0.000
2012-07-16,93.6,0.000
2012-07-17,105.04,0.000
2012-07-18,105.04,0.000
2012-07-19,105.04,0.000
2012-07-20,105.04,0.000
2012-07-23,105.04,0.000
2012-07-24,105.04,0.000
2012-07-25,105.04,0.000
2012-07-26,105.04,0.000
2012-07-27,105.04,0.000
2012-07-30,105.04,0.000
2012-07-31,105.04,0.000
2012-08-01,105.04,0.000
2012-08-02,105.04,0.000
2012-08-03,105.04,0.000
2012-08-06,105.04,0.000
2012-08-07,105.04,0.000
2012-08-08,105.04,0.000
2012-08-09,105.04,0.000
2012-08-10,105.04,0.000
2012-08-13,105.04,0.000
2012-08-14,105.04,0.000
2012-08-15,105.04,0.000
2012-08-16,105.04,0.000
2012-08-17,105.04,0.000
2012-08-20,105.04,0.000
2012-08-21,105.04,0.000
2012-08-22,105.04,0.000
2012-08-23,105.04,0.000
2012-08-24,105.04,0.000
2012-08-27,105.04,0.000
2012-08-28,105.04,0.000
2012-08-29,105.04,0.000
2012-08-30,105.04,0.000
2012-08-31,105.04,0.001
2012-09-04,105.04,0.000
2012-09-05,104,0.011
2012-09-06,104,0.002
2012-09-07,104,0.000
2012-09-10,30.16,0.000
2012-09-11,104,0.000
2012-09-12,104,0.000
2012-09-13,104,0.000
2012-09-14,104,0.000
2012-09-17,104,0.000
2012-09-18,104,0.000
2012-09-19,104,0.000
2012-09-20,104,0.000
2012-09-21,104,0.000
2012-09-24,104,0.000
2012-09-25,104,0.000
2012-09-26,104,0.000
2012-09-27,104,0.000
2012-09-28,104,0.000
2012-10-01,104,0.000
2012-10-02,104,0.000
2012-10-03,104,0.000
2012-10-04,104,0.000
2012-10-05,104,0.000
2012-10-08,104,0.000
2012-10-09,104,0.000
2012-10-10,104,0.000
2012-10-11,104,0.000
2012-10-12,104,0.000
2012-10-15,104,0.000
2012-10-16,104,0.000
2012-10-17,104,0.000
2012-10-18,104,0.000
2012-10-19,104,0.000
2012-10-22,104,0.000
2012-10-23,104,0.000
2012-10-24,104,0.000
2012-10-25,104,0.000
2012-10-26,104,0.000
2012-10-31,104,0.000
2012-11-01,104,0.000
2012-11-02,104,0.000
2012-11-05,104,0.000
2012-11-06,104,0.000
2012-11-07,104,0.000
2012-11-08,53.04,0.000
2012-11-09,53.04,0.001
2012-11-12,104,0.000
2012-11-13,104,0.000
2012-11-14,104,0.000
2012-11-15,104,0.000
2012-11-16,104,0.000
2012-11-19,104,0.000
2012-11-20,104,0.000
2012-11-21,104,0.000
2012-11-23,104,0.000
2012-11-26,104,0.000
2012-11-27,104,0.000
2012-11-28,104,0.000
2012-11-29,104,0.000
2012-11-30,104,0.000
2012-12-03,104,0.000
2012-12-04,104,0.000
2012-12-05,104,0.000
2012-12-06,104,0.000
2012-12-07,104,0.001
2012-12-10,104,0.000
2012-12-11,104,0.000
2012-12-12,104,0.000
2012-12-13,104,0.000
2012-12-14,104,0.000
2012-12-17,104,0.000
2012-12-18,53.04,0.000
2012-12-19,104,0.000
2012-12-20,104,0.000
2012-12-21,104,0.000
2012-12-24,104,0.000
2012-12-26,104,0.000
2012-12-27,104,0.000
2012-12-28,104,0.000
2012-12-31,104,0.005
2013-01-02,98.8,0.005
2013-01-03,76.96,0.000
2013-01-04,76.96,0.000
2013-01-07,76.96,0.000
2013-01-08,76.96,0.000
2013-01-09,76.96,0.000
2013-01-10,76.96,0.000
2013-01-11,104,0.050
2013-01-14,104,0.000
2013-01-15,104,0.000
2013-01-16,104,0.000
2013-01-17,104,0.000
2013-01-18,104,0.000
2013-01-22,72.8,0.031
2013-01-23,72.8,0.001
2013-01-24,72.8,0.000
2013-01-25,72.8,0.000
2013-01-28,72.8,0.000
2013-01-29,72.8,0.000
2013-01-30,97.76,0.006
2013-01-31,88.4,0.005
2013-02-01,88.4,0.000
2013-02-04,27.04,0.000
2013-02-05,78,0.000
2013-02-06,78,0.000
2013-02-07,78,0.001
2013-02-08,78,0.000
2013-02-11,78,0.000
2013-02-12,78,0.000
2013-02-13,78,0.000
2013-02-14,78,0.000
2013-02-15,78,0.000
2013-02-19,88.4,0.000
2013-02-20,88.4,0.000
2013-02-21,88.4,0.000
2013-02-22,88.4,0.000
2013-02-25,88.4,0.000
2013-02-26,88.4,0.000
2013-02-27,88.4,0.000
2013-02-28,88.4,0.000
2013-03-01,88.4,0.000
2013-03-04,52,0.000
2013-03-05,52,0.000
2013-03-06,52,0.000
2013-03-07,52,0.003
2013-03-08,52,0.000
2013-03-11,52,0.006
2013-03-12,52,0.000
2013-03-13,52,0.000
2013-03-14,50.96,0.092
2013-03-15,50.96,0.001
2013-03-18,41.6,0.001
2013-03-19,41.6,0.000
2013-03-20,31.2,0.069
2013-03-21,41.6,0.084
2013-03-22,41.6,0.048
2013-03-25,36.4,0.012
2013-03-26,40.56,0.039
2013-03-27,41.6,0.038
2013-03-28,41.6,0.089
2013-04-01,36.4,0.045
2013-04-02,40.56,0.016
2013-04-03,40.56,0.003
2013-04-04,41.6,0.021
2013-04-05,36.4,0.005
2013-04-08,36.4,0.003
2013-04-09,41.6,0.001
2013-04-10,41.6,0.000
2013-04-11,35.36,0.021
2013-04-12,39.52,0.010
2013-04-15,33.28,0.020
2013-04-16,40.56,0.068
2013-04-17,40.56,0.014
2013-04-18,35.36,0.004
2013-04-19,39.52,0.070
2013-04-22,39.52,0.000
2013-04-23,36.4,0.070
2013-04-24,38.48,0.125
2013-04-25,39.52,0.027
2013-04-26,37.44,0.135
2013-04-29,40.56,0.070
2013-04-30,41.6,0.482
2013-05-01,41.6,1.129
2013-05-02,48.88,1.844
2013-05-03,45.76,0.715
2013-05-06,47.84,3.366
2013-05-07,46.8,0.659
2013-05-08,47.84,0.840
2013-05-09,46.8,0.530
2013-05-10,46.8,0.181
2013-05-13,47.84,0.160
2013-05-14,46.8,0.121
2013-05-15,46.8,0.140
2013-05-16,43.68,0.098
2013-05-17,47.84,0.178
2013-05-20,43.68,0.171
2013-05-21,45.76,0.257
2013-05-22,46.8,0.181
2013-05-23,44.72,0.203
2013-05-24,44.72,0.035
2013-05-28,43.68,0.176
2013-05-29,42.64,0.130
2013-05-30,42.64,0.089
2013-05-31,45.76,0.130
2013-06-03,45.76,0.539
2013-06-04,44.72,0.157
2013-06-05,43.68,0.043
2013-06-06,43.68,0.206
2013-06-07,43.68,0.068
2013-06-10,44.72,0.541
2013-06-11,42.64,0.382
2013-06-12,39.52,0.542
2013-06-13,41.6,0.239
2013-06-14,40.56,0.081
2013-06-17,40.56,0.074
2013-06-18,39.52,0.605
2013-06-19,39.52,0.052
2013-06-20,39.52,0.194
2013-06-21,41.6,0.286
2013-06-24,37.44,0.159
2013-06-25,36.4,0.064
2013-06-26,38.48,0.041
2013-06-27,36.4,0.061
2013-06-28,36.4,0.346
2013-07-01,37.44,0.094
2013-07-02,36.4,0.061
2013-07-03,35.36,0.093
2013-07-05,35.36,0.224
2013-07-08,36.4,0.462
2013-07-09,41.6,0.555
2013-07-10,40.56,0.139
2013-07-11,41.6,0.249
2013-07-12,39.52,0.180
2013-07-15,40.56,0.284
2013-07-16,41.6,0.753
2013-07-17,46.8,3.343
2013-07-18,44.72,1.858
2013-07-19,47.84,0.940
2013-07-22,51.2,0.042
2013-07-23,53.44,0.101
2013-07-24,58.4,0.299
2013-07-25,54.8,0.079
2013-07-26,56,0.086
2013-07-29,55.2,0.126
2013-07-30,56,0.033
2013-07-31,53.6,0.031
2013-08-01,51.2,0.050
2013-08-02,53.2,0.043
2013-08-05,52,0.042
