tyear,doy_rank,cum_ret_pct
1.0,140,5.079509369146005
1.0,141,5.074269825743595
1.0,142,5.112043866239892
1.0,143,5.082308183708264
1.0,144,5.118584523407175
1.0,145,5.343268030656679
1.0,146,5.476560396777846
1.0,147,5.502379314196138
1.0,148,5.494359260312573
1.0,149,5.068779303984838
1.0,150,5.123626891598764
1.0,151,5.346547048944118
1.0,152,4.960849562139464
1.0,153,4.996068346812324
1.0,154,5.128484516029217
1.0,155,4.8618385940744195
1.0,156,4.480398489267211
1.0,157,4.492144761841297
1.0,158,4.499975490882811
1.0,159,4.373368131642982
1.0,160,4.641383090148706
1.0,161,4.4522545597278675
1.0,162,4.368363312059008
1.0,163,4.071710758507415
1.0,164,4.096120202000743
1.0,165,4.084991902488585
1.0,166,4.039444173470733
1.0,167,3.884520658567794
1.0,168,3.7571759781046774
1.0,169,3.9340924053637947
1.0,170,3.729154579818096
1.0,171,3.6183586336093096
1.0,172,3.744223941860531
1.0,173,3.5992234000352425
1.0,174,3.4519207110114025
1.0,175,3.7256886559924256
1.0,176,3.790604832481333
1.0,177,3.7225352977197104
1.0,178,3.5856569355313366
1.0,179,3.747529104704665
1.0,180,3.7847679079112644
1.0,181,3.806565498904719
1.0,182,3.8004471006032
1.0,183,3.587230686418334
1.0,184,3.778424404511041
1.0,185,3.9672511715194703
1.0,186,3.9574737834841742
1.0,187,4.2368247999444515
1.0,188,4.240048743411911
1.0,189,4.054357765035354
1.0,190,4.246380998784879
1.0,191,4.465470020666569
1.0,192,4.138563939103055
1.0,193,4.129684659139252
1.0,194,4.1707065952215165
1.0,195,4.392232980023428
1.0,196,4.323953853214692
1.0,197,4.641500088474932
1.0,198,4.83944898537147
1.0,199,4.843489498729559
1.0,200,4.825606612416655
1.0,201,4.377757471089943
1.0,202,4.613942525599528
1.0,203,4.58171831675525
1.0,204,4.3821458874167165
1.0,205,4.886424215702581
1.0,206,5.089613478785983
1.0,207,4.931887941781673
1.0,208,5.089219955622886
1.0,209,5.147548243872729
1.0,210,5.153856762502995
1.0,211,5.321357554857493
1.0,212,5.424769912934692
1.0,213,5.593239520369815
1.0,214,5.823218782868787
1.0,215,5.924485617603807
1.0,216,5.9967853315790585
1.0,217,6.000235780936258
1.0,218,5.732009898528574
1.0,219,5.828682527011917
1.0,220,5.792974445019168
1.0,221,5.839547638029102
1.0,222,5.763217953788768
1.0,223,5.744945624876971
1.0,224,6.04956329697427
1.0,225,6.440049459393362
1.0,226,6.489390477525029
1.0,227,6.4513110011425265
1.0,228,6.3290492759950325
1.0,229,6.244259562852519
1.0,230,6.180010136664138
1.0,231,6.094237522375684
1.0,232,5.875196519555567
1.0,233,5.952122235831421
1.0,234,6.239879552452064
1.0,235,6.406993666307693
1.0,236,6.283655807233959
1.0,237,6.088678738341832
1.0,238,5.750700039827675
1.0,239,6.058079863662735
1.0,240,6.117724131190676
