cohort,series,horizon,median,hit_rate_pos,n
pres_R_win,flow_Cash,+13,11.379011822692647,1.0,2
pres_R_win,flow_Cash,pre13,4.365132987204106,0.5,2
pres_R_win,flow_Cash,+26,19.659817088913684,1.0,2
pres_R_win,flow_Cash,pre26,2.2444754228813384,0.5,2
pres_D_win,SPX,+20,2.346514716206814,0.6,5
pres_D_win,SPX,pre20,0.951067581445433,0.8,5
pres_D_win,SPX,+60,4.605303824839625,0.8,5
pres_D_win,SPX,pre60,0.25825926202707655,0.8,5
pres_D_win,SPX,+120,10.258427237718562,0.8,5
pres_D_win,SPX,pre120,7.087286069397428,0.8,5
pres_D_win,US,+20,-1.0155194521694648,0.3333333333333333,3
pres_D_win,US,pre20,0.24869447904220904,0.6666666666666666,3
pres_D_win,US,+60,4.669421015662422,0.6666666666666666,3
pres_D_win,US,pre60,0.09492387069362662,0.6666666666666666,3
pres_D_win,US,+120,10.312829280088554,0.6666666666666666,3
pres_D_win,US,pre120,6.983432941539033,0.6666666666666666,3
pres_D_win,EM,+20,0.49721679668231245,0.6666666666666666,3
pres_D_win,EM,pre20,1.882783878964124,1.0,3
pres_D_win,EM,+60,4.160965416682687,0.6666666666666666,3
pres_D_win,EM,pre60,3.3852534988153513,0.6666666666666666,3
pres_D_win,EM,+120,3.255518582264917,1.0,3
pres_D_win,EM,pre120,8.440380740896737,0.6666666666666666,3
pres_D_win,China,+20,0.16443820521493915,1.0,3
pres_D_win,China,pre20,4.916413325633641,0.6666666666666666,3
pres_D_win,China,+60,5.83701763329173,0.6666666666666666,3
pres_D_win,China,pre60,7.242388667000567,0.6666666666666666,3
pres_D_win,China,+120,5.932826294045443,0.6666666666666666,3
pres_D_win,China,pre120,10.35002477925767,0.6666666666666666,3
pres_D_win,Europe,+20,2.1698850584752414,0.75,4
pres_D_win,Europe,pre20,-1.262917604301838,0.25,4
pres_D_win,Europe,+60,5.087471792134216,0.75,4
pres_D_win,Europe,pre60,0.05959100094399261,0.5,4
pres_D_win,Europe,+120,9.347635900431426,0.75,4
pres_D_win,Europe,pre120,10.239824876488193,0.75,4
pres_D_win,Japan,+20,1.3127322790154035,0.75,4
pres_D_win,Japan,pre20,0.41365488177551113,0.5,4
pres_D_win,Japan,+60,-1.8246443091365414,0.5,4
pres_D_win,Japan,pre60,-3.938485729785774,0.25,4
pres_D_win,Japan,+120,0.6441310491013414,0.5,4
pres_D_win,Japan,pre120,-7.409079907279915,0.5,4
pres_D_win,Taiwan,+20,5.582141051878377,0.6666666666666666,3
pres_D_win,Taiwan,pre20,-0.6396553282288238,0.3333333333333333,3
pres_D_win,Taiwan,+60,4.029429364271875,0.6666666666666666,3
pres_D_win,Taiwan,pre60,1.3103451563666035,0.6666666666666666,3
pres_D_win,Taiwan,+120,7.399711973777147,1.0,3
pres_D_win,Taiwan,pre120,4.036956708544381,0.6666666666666666,3
pres_D_win,Bonds,+20,1.4267873748886954,0.6666666666666666,3
pres_D_win,Bonds,pre20,-1.0622430703458094,0.3333333333333333,3
pres_D_win,Bonds,+60,-1.5396543506385205,0.3333333333333333,3
pres_D_win,Bonds,pre60,-0.9608200182253978,0.3333333333333333,3
pres_D_win,Bonds,+120,1.0088750678395255,0.6666666666666666,3
pres_D_win,Bonds,pre120,-1.3730913860572862,0.3333333333333333,3
pres_D_win,Gold,+20,-1.2654642416236652,0.3333333333333333,3
pres_D_win,Gold,pre20,-3.7607215044453253,0.3333333333333333,3
pres_D_win,Gold,+60,-2.564248650773743,0.3333333333333333,3
pres_D_win,Gold,pre60,-6.085118217639758,0.3333333333333333,3
pres_D_win,Gold,+120,-6.832484782315823,0.3333333333333333,3
pres_D_win,Gold,pre120,9.217807358587233,0.6666666666666666,3
pres_D_win,EM_minus_US,+20,0.46991000977514474,0.6666666666666666,3
pres_D_win,EM_minus_US,pre20,2.626663368428153,1.0,3
pres_D_win,EM_minus_US,+60,-0.5084555989797357,0.3333333333333333,3
pres_D_win,EM_minus_US,pre60,2.2243560277111785,0.6666666666666666,3
pres_D_win,EM_minus_US,+120,-1.9544641217815766,0.3333333333333333,3
pres_D_win,EM_minus_US,pre120,1.456947799357704,0.6666666666666666,3
pres_D_win,China_minus_US,+20,1.179957657384404,0.6666666666666666,3
pres_D_win,China_minus_US,pre20,4.55403991476541,0.6666666666666666,3
pres_D_win,China_minus_US,+60,1.7970334502159488,1.0,3
pres_D_win,China_minus_US,pre60,6.999615178758254,0.6666666666666666,3
pres_D_win,China_minus_US,+120,-12.254265883393625,0.3333333333333333,3
pres_D_win,China_minus_US,pre120,3.3665918377186363,0.6666666666666666,3
pres_D_win,Europe_minus_US,+20,3.587246480306154,0.6666666666666666,3
pres_D_win,Europe_minus_US,pre20,-2.212682177768145,0.3333333333333333,3
pres_D_win,Europe_minus_US,+60,2.2208398911813942,0.6666666666666666,3
pres_D_win,Europe_minus_US,pre60,-4.324326551934364,0.3333333333333333,3
pres_D_win,Europe_minus_US,+120,-1.9573435581923935,0.3333333333333333,3
pres_D_win,Europe_minus_US,pre120,-1.7294758230442255,0.3333333333333333,3
pres_D_win,flow_US,+4,1.502267346539929,1.0,3
pres_D_win,flow_US,pre4,0.3103247689932589,0.6666666666666666,3
pres_D_win,flow_US,+13,7.086162469471152,1.0,3
pres_D_win,flow_US,pre13,2.7679726140856102,1.0,3
pres_D_win,flow_US,+26,14.278743781358779,1.0,3
pres_D_win,flow_US,pre26,7.930979277984099,1.0,3
pres_D_win,flow_EM,+4,1.2557189516975547,0.6666666666666666,3
pres_D_win,flow_EM,pre4,5.768316150153459,1.0,3
pres_D_win,flow_EM,+13,14.05962096823433,1.0,3
pres_D_win,flow_EM,pre13,8.070057718178417,1.0,3
pres_D_win,flow_EM,+26,14.302727492310733,1.0,3
pres_D_win,flow_EM,pre26,8.120594361975886,0.6666666666666666,3
pres_D_win,flow_China,+4,10.6053512563767,1.0,3
pres_D_win,flow_China,pre4,-0.7379245998694799,0.3333333333333333,3
pres_D_win,flow_China,+13,31.867657213899037,1.0,3
pres_D_win,flow_China,pre13,10.10904457337623,0.6666666666666666,3
pres_D_win,flow_China,+26,16.89720701255997,1.0,3
pres_D_win,flow_China,pre26,6.465024150793921,0.6666666666666666,3
pres_D_win,flow_Europe,+4,2.538461958294917,0.75,4
pres_D_win,flow_Europe,pre4,-1.2081179979601124,0.5,4
pres_D_win,flow_Europe,+13,4.516588042155543,0.75,4
pres_D_win,flow_Europe,pre13,12.271119604821983,0.75,4
pres_D_win,flow_Europe,+26,-0.15534818226009595,0.5,4
pres_D_win,flow_Europe,pre26,17.98136402996883,0.75,4
pres_D_win,flow_Bonds,+4,-1.025760006243087,0.0,3
pres_D_win,flow_Bonds,pre4,-0.42099494217471634,0.3333333333333333,3
pres_D_win,flow_Bonds,+13,-2.2905740585885646,0.0,3
pres_D_win,flow_Bonds,pre13,1.3523219310712085,0.6666666666666666,3
pres_D_win,flow_Bonds,+26,-0.6844449176328817,0.3333333333333333,3
pres_D_win,flow_Bonds,pre26,6.501793840209529,1.0,3
pres_D_win,flow_Gold,+4,0.20695922556767998,0.6666666666666666,3
pres_D_win,flow_Gold,pre4,1.913294272167537,0.6666666666666666,3
pres_D_win,flow_Gold,+13,4.740069552259055,0.6666666666666666,3
pres_D_win,flow_Gold,pre13,6.4574754067214775,1.0,3
pres_D_win,flow_Gold,+26,-6.503538360031037,0.3333333333333333,3
pres_D_win,flow_Gold,pre26,16.620932422681104,1.0,3
pres_D_win,flow_Cash,+4,-5.509651279701352,0.3333333333333333,3
pres_D_win,flow_Cash,pre4,-2.225713030954921,0.3333333333333333,3
pres_D_win,flow_Cash,+13,-13.049468542501245,0.3333333333333333,3
pres_D_win,flow_Cash,pre13,15.12298723023015,0.6666666666666666,3
pres_D_win,flow_Cash,+26,12.55380634264553,0.6666666666666666,3
pres_D_win,flow_Cash,pre26,16.951138100275738,0.6666666666666666,3
pres_surprise,SPX,+20,4.647817866796581,1.0,1
pres_surprise,SPX,pre20,0.13236139327916016,1.0,1
pres_surprise,SPX,+60,6.906889486229706,1.0,1
pres_surprise,SPX,pre60,-2.336976224180662,0.0,1
pres_surprise,SPX,+120,10.99103560358668,1.0,1
pres_surprise,SPX,pre120,4.76307931479573,1.0,1
pres_surprise,US,+20,4.788075214127871,1.0,1
pres_surprise,US,pre20,0.30234406576378303,1.0,1
pres_surprise,US,+60,6.765130192190105,1.0,1
pres_surprise,US,pre60,-2.3229090933265693,0.0,1
pres_surprise,US,+120,10.885173921982236,1.0,1
pres_surprise,US,pre120,4.765525784285311,1.0,1
pres_surprise,EM,+20,-3.4358419413499757,0.0,1
pres_surprise,EM,pre20,0.5883293144463841,1.0,1
pres_surprise,EM,+60,0.5161695051503217,1.0,1
pres_surprise,EM,pre60,-1.0452137511016568,0.0,1
pres_surprise,EM,+120,7.300179760663022,1.0,1
pres_surprise,EM,pre120,15.521258401023974,1.0,1
pres_surprise,China,+20,-1.0468534007680854,0.0,1
pres_surprise,China,pre20,-1.1441079267137362,0.0,1
pres_surprise,China,+60,-1.4344603165496843,0.0,1
pres_surprise,China,pre60,-0.2259497274604083,0.0,1
pres_surprise,China,+120,4.467302151655691,1.0,1
pres_surprise,China,pre120,18.585398712042817,1.0,1
pres_surprise,Europe,+20,2.2234710080086684,1.0,1
pres_surprise,Europe,pre20,-0.9171948371390426,0.0,1
pres_surprise,Europe,+60,4.608888998520626,1.0,1
pres_surprise,Europe,pre60,-3.5314774186064284,0.0,1
pres_surprise,Europe,+120,13.79533230990545,1.0,1
pres_surprise,Europe,pre120,-1.3603451716795156,0.0,1
pres_surprise,Japan,+20,1.4153511887548744,1.0,1
pres_surprise,Japan,pre20,0.5839157035423542,1.0,1
pres_surprise,Japan,+60,2.3021453645613192,1.0,1
pres_surprise,Japan,pre60,0.42249916885864475,1.0,1
pres_surprise,Japan,+120,4.973611351312621,1.0,1
pres_surprise,Japan,pre120,7.610217576156626,1.0,1
pres_surprise,Taiwan,+20,-1.5238375571908709,0.0,1
pres_surprise,Taiwan,pre20,1.9726981609270413,1.0,1
pres_surprise,Taiwan,+60,-0.15765173317261238,0.0,1
pres_surprise,Taiwan,pre60,1.7800834469935471,1.0,1
pres_surprise,Taiwan,+120,7.727608528725708,1.0,1
pres_surprise,Taiwan,pre120,24.351347374738285,1.0,1
pres_surprise,Bonds,+20,-4.638147946412636,0.0,1
pres_surprise,Bonds,pre20,-1.0237664459859968,0.0,1
pres_surprise,Bonds,+60,-4.911890353288534,0.0,1
pres_surprise,Bonds,pre60,-3.317041671237666,0.0,1
pres_surprise,Bonds,+120,-3.921355074080058,0.0,1
pres_surprise,Bonds,pre120,0.17917429764797402,1.0,1
pres_surprise,Gold,+20,-8.486854569129786,0.0,1
pres_surprise,Gold,pre20,1.640724322633878,1.0,1
pres_surprise,Gold,+60,-3.224755241283636,0.0,1
pres_surprise,Gold,pre60,-4.921627256515471,0.0,1
pres_surprise,Gold,+120,-3.0568252436337593,0.0,1
pres_surprise,Gold,pre120,1.640724322633878,1.0,1
pres_surprise,EM_minus_US,+20,-8.223917155477846,0.0,1
pres_surprise,EM_minus_US,pre20,0.2859852486826011,1.0,1
pres_surprise,EM_minus_US,+60,-6.248960687039784,0.0,1
pres_surprise,EM_minus_US,pre60,1.2776953422249124,1.0,1
pres_surprise,EM_minus_US,+120,-3.584994161319214,0.0,1
pres_surprise,EM_minus_US,pre120,10.755732616738664,1.0,1
pres_surprise,China_minus_US,+20,-5.834928614895956,0.0,1
pres_surprise,China_minus_US,pre20,-1.4464519924775192,0.0,1
pres_surprise,China_minus_US,+60,-8.199590508739789,0.0,1
pres_surprise,China_minus_US,pre60,2.096959365866161,1.0,1
pres_surprise,China_minus_US,+120,-6.4178717703265455,0.0,1
pres_surprise,China_minus_US,pre120,13.819872927757507,1.0,1
pres_surprise,Europe_minus_US,+20,-2.5646042061192027,0.0,1
pres_surprise,Europe_minus_US,pre20,-1.2195389029028256,0.0,1
pres_surprise,Europe_minus_US,+60,-2.156241193669479,0.0,1
pres_surprise,Europe_minus_US,pre60,-1.2085683252798591,0.0,1
pres_surprise,Europe_minus_US,+120,2.9101583879232145,1.0,1
pres_surprise,Europe_minus_US,pre120,-6.125870955964826,0.0,1
pres_surprise,flow_US,+4,3.603613891254472,1.0,1
pres_surprise,flow_US,pre4,3.3315319890026647,1.0,1
pres_surprise,flow_US,+13,5.872840403037348,1.0,1
pres_surprise,flow_US,pre13,6.588195523151631,1.0,1
pres_surprise,flow_US,+26,18.441380354239644,1.0,1
pres_surprise,flow_US,pre26,10.901664950066934,1.0,1
pres_surprise,flow_EM,+4,-1.0663923213306816,0.0,1
pres_surprise,flow_EM,pre4,-4.612547375684088,0.0,1
pres_surprise,flow_EM,+13,5.758713979725631,1.0,1
pres_surprise,flow_EM,pre13,1.0598922150895405,1.0,1
pres_surprise,flow_EM,+26,18.844363993694166,1.0,1
pres_surprise,flow_EM,pre26,18.997055589414835,1.0,1
pres_surprise,flow_China,+4,-1.2225113206628446,0.0,1
pres_surprise,flow_China,pre4,-1.5426722225964857,0.0,1
pres_surprise,flow_China,+13,-14.25190075850346,0.0,1
pres_surprise,flow_China,pre13,2.246441603990137,1.0,1
pres_surprise,flow_China,+26,-17.101539504743815,0.0,1
pres_surprise,flow_China,pre26,-3.28553755539909,0.0,1
pres_surprise,flow_Europe,+4,0.6542971712840853,1.0,1
pres_surprise,flow_Europe,pre4,0.7414974737567377,1.0,1
pres_surprise,flow_Europe,+13,7.591008328464731,1.0,1
pres_surprise,flow_Europe,pre13,-12.249722804043287,0.0,1
pres_surprise,flow_Europe,+26,32.818435647275486,1.0,1
pres_surprise,flow_Europe,pre26,-27.033044379558888,0.0,1
pres_surprise,flow_Bonds,+4,-2.733210538518197,0.0,1
pres_surprise,flow_Bonds,pre4,2.1602848488233315,1.0,1
pres_surprise,flow_Bonds,+13,-2.020393236761036,0.0,1
pres_surprise,flow_Bonds,pre13,2.087997137922584,1.0,1
pres_surprise,flow_Bonds,+26,4.77533313925862,1.0,1
pres_surprise,flow_Bonds,pre26,5.720660932580402,1.0,1
pres_surprise,flow_Gold,+4,-9.624407870628445,0.0,1
pres_surprise,flow_Gold,pre4,-3.5675441118277202,0.0,1
pres_surprise,flow_Gold,+13,-8.08235714841918,0.0,1
pres_surprise,flow_Gold,pre13,-1.4572713416430112,0.0,1
pres_surprise,flow_Gold,+26,-7.4850213416076645,0.0,1
pres_surprise,flow_Gold,pre26,10.450139109996197,1.0,1
pres_surprise,flow_Cash,+4,2.107842907537105,1.0,1
pres_surprise,flow_Cash,pre4,3.594012005065097,1.0,1
pres_surprise,flow_Cash,+13,16.50488299419291,1.0,1
pres_surprise,flow_Cash,pre13,13.54463697315413,1.0,1
pres_surprise,flow_Cash,+26,22.956533843486994,1.0,1
pres_surprise,flow_Cash,pre26,7.978272991063589,1.0,1
pres_trump,SPX,+20,4.883437061365229,1.0,2
pres_trump,SPX,pre20,0.34041569512870606,1.0,2
pres_trump,SPX,+60,5.612039778817678,1.0,2
pres_trump,SPX,pre60,2.7731918198458105,0.5,2
pres_trump,SPX,+120,3.9267476958167076,0.5,2
pres_trump,SPX,pre120,6.663423653861168,1.0,2
pres_trump,US,+20,5.0169111417768155,1.0,2
pres_trump,US,pre20,0.45841686692816175,1.0,2
pres_trump,US,+60,5.510942322625599,1.0,2
pres_trump,US,pre60,2.7289981008931337,0.5,2
pres_trump,US,+120,3.8310144161714854,0.5,2
pres_trump,US,pre120,6.61291729266331,1.0,2
pres_trump,EM,+20,-3.569079615493754,0.0,2
pres_trump,EM,pre20,-0.5716042212002245,0.5,2
pres_trump,EM,+60,-2.3845844266625322,0.5,2
pres_trump,EM,pre60,2.9934553152465098,0.5,2
pres_trump,EM,+120,1.610335003608502,0.5,2
pres_trump,EM,pre120,9.74929480891412,1.0,2
pres_trump,China,+20,-4.408528295619359,0.0,2
pres_trump,China,pre20,-2.1455552931629422,0.0,2
pres_trump,China,+60,-1.7150881470214485,0.0,2
pres_trump,China,pre60,10.816240963188555,0.5,2
pres_trump,China,+120,3.3721661629297968,1.0,2
pres_trump,China,pre120,15.286530628062934,1.0,2
pres_trump,Europe,+20,0.4386014614949775,0.5,2
pres_trump,Europe,pre20,-1.1230586627611414,0.0,2
pres_trump,Europe,+60,2.682895092028552,1.0,2
pres_trump,Europe,pre60,0.3339339956856948,0.5,2
pres_trump,Europe,+120,12.063517942167516,1.0,2
pres_trump,Europe,pre120,-2.0445896240590544,0.0,2
pres_trump,Japan,+20,2.191168959341361,1.0,2
pres_trump,Japan,pre20,-1.2687777218857053,0.5,2
pres_trump,Japan,+60,0.56856786109217,0.5,2
pres_trump,Japan,pre60,2.689498851203507,1.0,2
pres_trump,Japan,+120,3.9843495206939252,1.0,2
pres_trump,Japan,pre120,3.8775504650924097,1.0,2
pres_trump,Taiwan,+20,-1.6001541210514798,0.0,2
pres_trump,Taiwan,pre20,2.43730190137519,1.0,2
pres_trump,Taiwan,+60,-3.961928139570645,0.0,2
pres_trump,Taiwan,pre60,4.676635290732872,1.0,2
pres_trump,Taiwan,+120,-3.977981114439061,0.5,2
pres_trump,Taiwan,pre120,16.495372262668916,1.0,2
pres_trump,Bonds,+20,-1.8364825478315427,0.5,2
pres_trump,Bonds,pre20,-1.4985890183714572,0.0,2
pres_trump,Bonds,+60,-3.6347465069668337,0.0,2
pres_trump,Bonds,pre60,-3.041371480401355,0.0,2
pres_trump,Bonds,+120,-2.496083281819837,0.0,2
pres_trump,Bonds,pre120,0.5180385384240709,1.0,2
pres_trump,Gold,+20,-5.981452456483332,0.0,2
pres_trump,Gold,pre20,3.0605004008773244,1.0,2
pres_trump,Gold,+60,0.16979895552498503,0.5,2
pres_trump,Gold,pre60,2.7632707020097307,0.5,2
pres_trump,Gold,+120,6.521234736413927,0.5,2
pres_trump,Gold,pre120,7.722160652644851,1.0,2
pres_trump,EM_minus_US,+20,-8.585990757270569,0.0,2
pres_trump,EM_minus_US,pre20,-1.0300210881283864,0.5,2
pres_trump,EM_minus_US,+60,-7.8955267492881305,0.0,2
pres_trump,EM_minus_US,pre60,0.2644572143533759,0.5,2
pres_trump,EM_minus_US,+120,-2.2206794125629834,0.0,2
pres_trump,EM_minus_US,pre120,3.1363775162508105,0.5,2
pres_trump,China_minus_US,+20,-9.425439437396175,0.0,2
pres_trump,China_minus_US,pre20,-2.603972160091104,0.0,2
pres_trump,China_minus_US,+60,-7.226030469647047,0.0,2
pres_trump,China_minus_US,pre60,8.08724286229542,1.0,2
pres_trump,China_minus_US,+120,-0.45884825324168865,0.5,2
pres_trump,China_minus_US,pre120,8.673613335399624,1.0,2
pres_trump,Europe_minus_US,+20,-4.578309680281838,0.0,2
pres_trump,Europe_minus_US,pre20,-1.5814755296893033,0.0,2
pres_trump,Europe_minus_US,+60,-2.8280472305970465,0.0,2
pres_trump,Europe_minus_US,pre60,-2.395064105207439,0.0,2
pres_trump,Europe_minus_US,+120,8.23250352599603,1.0,2
pres_trump,Europe_minus_US,pre120,-8.657506916722365,0.0,2
pres_trump,flow_US,+4,2.5952631246330258,1.0,2
pres_trump,flow_US,pre4,2.177111019697202,1.0,2
pres_trump,flow_US,+13,5.518853912990675,1.0,2
pres_trump,flow_US,pre13,4.677015466468452,1.0,2
pres_trump,flow_US,+26,11.951381588457297,1.0,2
pres_trump,flow_US,pre26,9.587214870387381,1.0,2
pres_trump,flow_EM,+4,-0.5925493289631514,0.0,2
pres_trump,flow_EM,pre4,-2.105961397899518,0.5,2
pres_trump,flow_EM,+13,2.192441538448079,0.5,2
pres_trump,flow_EM,pre13,0.9109445837119344,1.0,2
pres_trump,flow_EM,+26,10.278822826776207,1.0,2
pres_trump,flow_EM,pre26,9.473191839430147,0.5,2
pres_trump,flow_China,+4,-8.223899955018812,0.0,2
pres_trump,flow_China,pre4,-3.860502244856576,0.0,2
pres_trump,flow_China,+13,-17.12690104156747,0.0,2
pres_trump,flow_China,pre13,26.349738620426727,1.0,2
pres_trump,flow_China,+26,-26.695898202279892,0.0,2
pres_trump,flow_China,pre26,17.730946643795924,0.5,2
pres_trump,flow_Europe,+4,-1.5273185694892586,0.5,2
pres_trump,flow_Europe,pre4,-0.8839253772916504,0.5,2
pres_trump,flow_Europe,+13,2.091497072025778,0.5,2
pres_trump,flow_Europe,pre13,-7.0967197454082935,0.0,2
pres_trump,flow_Europe,+26,21.368990538909692,1.0,2
pres_trump,flow_Europe,pre26,-14.478562709806042,0.0,2
pres_trump,flow_Bonds,+4,-2.7859615495382615,0.0,2
pres_trump,flow_Bonds,pre4,2.9833892330374625,1.0,2
pres_trump,flow_Bonds,+13,-2.5457685431398565,0.0,2
pres_trump,flow_Bonds,pre13,4.93129577974176,1.0,2
pres_trump,flow_Bonds,+26,0.6986852872173706,0.5,2
pres_trump,flow_Bonds,pre26,10.039340410661078,1.0,2
pres_trump,flow_Gold,+4,-3.312915938093043,0.5,2
pres_trump,flow_Gold,pre4,-1.0949253089671616,0.5,2
pres_trump,flow_Gold,+13,-2.484717082035694,0.5,2
pres_trump,flow_Gold,pre13,0.7222416025263643,0.5,2
pres_trump,flow_Gold,+26,3.5426160984747206,0.5,2
pres_trump,flow_Gold,pre26,5.344911822306404,1.0,2
pres_trump,flow_Cash,+4,2.103515638657369,1.0,2
pres_trump,flow_Cash,pre4,0.09033489542809159,0.5,2
pres_trump,flow_Cash,+13,11.379011822692647,1.0,2
pres_trump,flow_Cash,pre13,4.365132987204106,0.5,2
pres_trump,flow_Cash,+26,19.659817088913684,1.0,2
pres_trump,flow_Cash,pre26,2.2444754228813384,0.5,2
midterm_all,SPX,+20,1.596167021269364,0.75,8
midterm_all,SPX,pre20,3.3451185863305914,0.75,8
midterm_all,SPX,+60,3.6789662999560826,0.75,8
midterm_all,SPX,pre60,1.8997173944037615,0.75,8
midterm_all,SPX,+120,7.463747144658395,1.0,8
midterm_all,SPX,pre120,1.639523752721507,0.625,8
midterm_all,US,+20,1.770115118290652,0.8333333333333334,6
midterm_all,US,pre20,3.4557377392345354,0.8333333333333334,6
midterm_all,US,+60,2.4429195594295092,0.6666666666666666,6
midterm_all,US,pre60,2.4955197908679017,0.6666666666666666,6
midterm_all,US,+120,6.116914725213266,1.0,6
midterm_all,US,pre120,2.076897465044337,0.6666666666666666,6
midterm_all,EM,+20,-0.432641625759007,0.4,5
midterm_all,EM,pre20,2.3575855710065063,1.0,5
midterm_all,EM,+60,5.889577356675803,0.6,5
midterm_all,EM,pre60,-4.061070334138838,0.4,5
midterm_all,EM,+120,6.140932673014242,1.0,5
midterm_all,EM,pre120,-1.147196745163253,0.4,5
midterm_all,China,+20,0.8330609096247819,0.8,5
midterm_all,China,pre20,3.3504984514641474,0.8,5
midterm_all,China,+60,6.438790556479326,0.8,5
midterm_all,China,pre60,-3.273584414162091,0.4,5
midterm_all,China,+120,13.900161287311523,0.8,5
midterm_all,China,pre120,10.230065174730072,0.6,5
midterm_all,Europe,+20,0.16000013653354248,0.5714285714285714,7
midterm_all,Europe,pre20,5.012499348801009,0.8571428571428571,7
midterm_all,Europe,+60,1.464312445665427,0.7142857142857143,7
midterm_all,Europe,pre60,-4.891006955375831,0.2857142857142857,7
midterm_all,Europe,+120,8.446099857378544,0.8571428571428571,7
midterm_all,Europe,pre120,-8.609001877406001,0.2857142857142857,7
midterm_all,Japan,+20,-0.42390259947626197,0.42857142857142855,7
midterm_all,Japan,pre20,3.6179664221165253,0.7142857142857143,7
midterm_all,Japan,+60,0.0,0.42857142857142855,7
midterm_all,Japan,pre60,-0.2534913613319958,0.42857142857142855,7
midterm_all,Japan,+120,4.262011404372525,0.7142857142857143,7
midterm_all,Japan,pre120,-4.12282935042934,0.2857142857142857,7
midterm_all,Taiwan,+20,1.4987409842834714,0.6666666666666666,6
midterm_all,Taiwan,pre20,3.3369365767048467,0.8333333333333334,6
midterm_all,Taiwan,+60,2.7601520513239306,0.8333333333333334,6
midterm_all,Taiwan,pre60,-1.1244527462280964,0.3333333333333333,6
midterm_all,Taiwan,+120,5.2591321813576055,0.6666666666666666,6
midterm_all,Taiwan,pre120,-3.6439576498969215,0.5,6
midterm_all,Bonds,+20,1.3704277523435213,0.8,5
midterm_all,Bonds,pre20,-0.5370145975425705,0.2,5
midterm_all,Bonds,+60,4.755187150117451,0.6,5
midterm_all,Bonds,pre60,1.2862459343319488,0.6,5
midterm_all,Bonds,+120,2.964812395808209,0.6,5
midterm_all,Bonds,pre120,2.0252763557232654,0.6,5
midterm_all,Gold,+20,2.235556851752623,1.0,5
midterm_all,Gold,pre20,2.714254301948918,0.8,5
midterm_all,Gold,+60,6.904961958585671,0.8,5
midterm_all,Gold,pre60,-0.289437822136076,0.4,5
midterm_all,Gold,+120,8.456607096315505,1.0,5
midterm_all,Gold,pre120,-6.031668713076151,0.2,5
midterm_all,EM_minus_US,+20,1.5128444242262713,0.6,5
midterm_all,EM_minus_US,pre20,-0.5885373712084832,0.4,5
midterm_all,EM_minus_US,+60,2.7411775556921896,0.6,5
midterm_all,EM_minus_US,pre60,0.6527348665453818,0.6,5
midterm_all,EM_minus_US,+120,-0.3520131150403749,0.4,5
midterm_all,EM_minus_US,pre120,-7.434173540912463,0.2,5
midterm_all,China_minus_US,+20,2.7785469596100603,0.6,5
midterm_all,China_minus_US,pre20,0.9090241180430754,0.6,5
midterm_all,China_minus_US,+60,7.286651098235818,0.8,5
midterm_all,China_minus_US,pre60,-3.3539629626282252,0.4,5
midterm_all,China_minus_US,+120,7.312796924585103,0.8,5
midterm_all,China_minus_US,pre120,3.1269780045073485,0.6,5
midterm_all,Europe_minus_US,+20,-0.4199671405491817,0.5,6
midterm_all,Europe_minus_US,pre20,2.2940504116765257,0.8333333333333334,6
midterm_all,Europe_minus_US,+60,0.3136554534179829,0.5,6
midterm_all,Europe_minus_US,pre60,-0.7423414602015326,0.5,6
midterm_all,Europe_minus_US,+120,0.24723831986627154,0.5,6
midterm_all,Europe_minus_US,pre120,-5.066795244249978,0.3333333333333333,6
midterm_all,flow_US,+4,0.9428303070429713,0.8333333333333334,6
midterm_all,flow_US,pre4,1.28083088983522,0.6666666666666666,6
midterm_all,flow_US,+13,0.5221395904888649,0.5,6
midterm_all,flow_US,pre13,4.058124923070877,0.6666666666666666,6
midterm_all,flow_US,+26,3.2381898751086746,0.8333333333333334,6
midterm_all,flow_US,pre26,5.718032587555488,0.6666666666666666,6
midterm_all,flow_EM,+4,0.047378441655190784,0.6,5
midterm_all,flow_EM,pre4,1.2398096903014086,0.8,5
midterm_all,flow_EM,+13,4.639421251718506,0.6,5
midterm_all,flow_EM,pre13,2.308370108169563,0.6,5
midterm_all,flow_EM,+26,4.264034181450594,0.6,5
midterm_all,flow_EM,pre26,3.22177511342852,0.6,5
midterm_all,flow_China,+4,3.452774672182194,0.8,5
midterm_all,flow_China,pre4,0.033005331522611314,0.6,5
midterm_all,flow_China,+13,7.221146253603777,0.8,5
midterm_all,flow_China,pre13,9.423558795029358,0.6,5
midterm_all,flow_China,+26,9.778973699015188,0.8,5
midterm_all,flow_China,pre26,10.527313605312067,0.8,5
midterm_all,flow_Europe,+4,1.2031089289137578,0.8571428571428571,7
midterm_all,flow_Europe,pre4,0.9286231936824101,0.5714285714285714,7
midterm_all,flow_Europe,+13,5.642843881773714,0.8571428571428571,7
midterm_all,flow_Europe,pre13,-3.2756712562506216,0.2857142857142857,7
midterm_all,flow_Europe,+26,23.722053613793463,0.8571428571428571,7
midterm_all,flow_Europe,pre26,-1.3725607526036652,0.42857142857142855,7
midterm_all,flow_Bonds,+4,1.4173975302567503,0.6,5
midterm_all,flow_Bonds,pre4,1.2837430484517007,0.6,5
midterm_all,flow_Bonds,+13,9.500122566118208,0.8,5
midterm_all,flow_Bonds,pre13,2.64751117718788,0.6,5
