date,close,volume
2014-07-31,18.205,44.703
2014-08-01,18.205,5.112
2014-08-04,18.205,2.735
2014-08-05,18.205,3.522
2014-08-06,18.1891,5.535
2014-08-07,18.1495,2.522
2014-08-08,18.1654,2.260
2014-08-11,18.1495,1.399
2014-08-12,18.205,1.227
2014-08-13,18.3474,1.313
2014-08-14,18.2129,1.102
2014-08-15,18.205,1.542
2014-08-18,18.3395,0.850
2014-08-19,19.321,2.257
2014-08-20,19.9384,2.806
2014-08-21,20.0967,1.866
2014-08-22,20.0729,0.706
2014-08-25,19.883,0.938
2014-08-26,19.8276,0.753
2014-08-27,20.16,0.974
2014-08-28,20.3341,0.777
2014-08-29,20.4133,0.777
2014-09-02,20.4133,1.483
2014-09-03,20.4133,0.789
2014-09-04,20.3421,0.885
2014-09-05,20.3975,0.863
2014-09-08,19.6613,2.006
2014-09-09,19.8197,2.856
2014-09-10,19.5505,1.563
2014-09-11,19.511,1.606
2014-09-12,19.3922,0.876
2014-09-15,19.1152,0.891
2014-09-16,19.2418,1.197
2014-09-17,19.4318,0.744
2014-09-18,19.5268,0.696
2014-09-19,20.1125,4.162
2014-09-22,19.6613,0.583
2014-09-23,19.4556,0.744
2014-09-24,19.7247,0.764
2014-09-25,19.4951,1.069
2014-09-26,19.6059,0.992
2014-09-29,19.5505,1.173
2014-09-30,19.4318,6.961
2014-10-01,19.1706,0.947
2014-10-02,19.4556,0.992
2014-10-03,19.6534,1.375
2014-10-06,19.788,0.837
2014-10-07,19.6693,0.636
2014-10-08,19.8038,0.850
2014-10-09,19.4318,2.008
2014-10-10,19.1548,1.236
2014-10-13,19.3606,1.366
2014-10-14,19.6693,0.820
2014-10-15,19.4081,1.210
2014-10-16,19.4714,1.495
2014-10-17,19.6139,0.777
2014-10-20,19.5585,0.743
2014-10-21,19.9226,1.345
2014-10-22,20.0888,1.224
2014-10-23,20.4291,0.768
2014-10-24,20.6666,0.968
2014-10-27,20.999,0.801
2014-10-28,21.2523,0.793
2014-10-29,21.371,0.578
2014-10-30,21.2048,0.822
2014-10-31,21.3869,0.740
2014-11-03,21.6401,0.779
2014-11-04,21.3789,0.791
2014-11-05,21.743,0.465
2014-11-06,21.8301,0.786
2014-11-07,22.2813,0.923
2014-11-10,22.772,1.167
2014-11-11,23.0411,1.301
2014-11-12,22.9778,0.818
2014-11-13,22.9462,1.311
2014-11-14,22.9936,1.513
2014-11-17,23.057,0.800
2014-11-18,22.9145,0.751
2014-11-19,22.9066,1.695
2014-11-20,23.144,1.029
2014-11-21,23.0886,0.795
2014-11-24,22.9303,0.932
2014-11-25,22.685,4.700
2014-11-26,22.7958,1.051
2014-11-28,22.962,0.337
2014-12-01,22.8591,0.808
2014-12-02,22.9936,0.864
2014-12-03,22.9541,0.578
2014-12-04,23.0728,0.656
2014-12-05,23.152,0.648
2014-12-08,23.3577,1.301
2014-12-09,23.3657,0.859
2014-12-10,23.4686,0.602
2014-12-11,23.3657,0.837
2014-12-12,22.9541,1.292
2014-12-15,22.6612,1.037
2014-12-16,22.5108,1.772
2014-12-17,22.8749,1.038
2014-12-18,23.5477,0.804
2014-12-19,23.7456,1.059
2014-12-22,23.6269,0.610
2014-12-23,23.7456,0.399
2014-12-24,23.8327,0.062
2014-12-26,24.1414,0.338
2014-12-29,24.1097,0.234
2014-12-30,23.7456,0.410
2014-12-31,23.5477,0.340
2015-01-02,23.334,0.459
2015-01-05,23.152,1.262
2015-01-06,22.8353,1.740
2015-01-07,23.1124,1.081
2015-01-08,23.7298,0.661
2015-01-09,23.5081,0.378
2015-01-12,23.3736,0.599
2015-01-13,23.5161,0.498
2015-01-14,23.0728,0.686
2015-01-15,22.5741,0.866
2015-01-16,22.9462,0.337
2015-01-20,23.0332,0.758
2015-01-21,23.0965,0.684
2015-01-22,22.9936,1.991
2015-01-23,24.5134,2.510
2015-01-26,24.7983,2.472
2015-01-27,24.7904,1.110
2015-01-28,24.735,0.822
2015-01-29,24.7192,1.095
2015-01-30,24.4263,0.993
2015-02-02,24.6638,0.601
2015-02-03,24.64,0.728
2015-02-04,24.735,1.010
