date,SOXL_growth,SOXS_growth,SOXX_growth
2024-05-15,1.0049176822749626,0.8685800604229608,1.0247445579742336
2024-05-16,0.9890955740859524,0.8824773413897282,1.0197245668591737
2024-05-17,0.9707077186230488,0.8969788519637462,1.0139493558418482
2024-05-20,1.03164421637802,0.8401812688821753,1.0362505553087515
2024-05-21,1.0258712850117595,0.8459214501510574,1.032918702798756
2024-05-22,1.0558050032071842,0.817522658610272,1.04504664593514
2024-05-23,1.0436177036561898,0.8326283987915408,1.0391825855175478
2024-05-24,1.0998503314090227,0.7854984894259819,1.059795646379387
2024-05-28,1.1554415223433825,0.7450151057401813,1.0776988005330965
2024-05-29,1.0900149668590975,0.7942598187311177,1.0554420257663262
2024-05-30,1.0690613641223006,0.8084592145015106,1.048111950244336
2024-05-31,1.0389138336540518,0.83202416918429,1.0395824078187472
2024-06-03,1.0389138336540518,0.8265861027190333,1.0412705464238117
2024-06-04,1.0175326063716057,0.8468277945619336,1.0331408262994226
2024-06-05,1.1443232841565105,0.7365558912386707,1.0783207463349622
2024-06-06,1.12272824460124,0.7537764350453172,1.0694802310084408
2024-06-07,1.1090442591404746,0.7613293051359517,1.066281652598845
2024-06-10,1.1535172118879624,0.7290030211480363,1.0816525988449577
2024-06-11,1.1582210818901004,0.7277945619335348,1.0811639271434919
2024-06-12,1.2555056660252297,0.6676737160120846,1.1116392714349177
2024-06-13,1.3012614924096642,0.6438066465256798,1.1237227898711684
2024-06-14,1.2850117596750052,0.6531722054380664,1.1196801421590403
2024-06-17,1.3399615137908916,0.6229607250755287,1.1373611728120834
2024-06-18,1.3949112679067777,0.5993957703927493,1.1518436250555308
2024-06-20,1.2833012614924098,0.6486404833836857,1.120568636161706
2024-06-21,1.244387427838358,0.6685800604229608,1.1096401599289205
2024-06-24,1.1379089159717766,0.7256797583081571,1.077965348733896
2024-06-25,1.1823818687192644,0.6836858006042297,1.0945357618836073
2024-06-26,1.1712636305323925,0.6930513595166163,1.090270990670813
2024-06-27,1.1503100277955953,0.7039274924471299,1.0846734784540204
2024-06-28,1.1836647423562112,0.6851963746223565,1.095646379386939
2024-07-01,1.1836647423562112,0.6861027190332326,1.0956019546868059
2024-07-02,1.2315586914688903,0.6552870090634442,1.111017325633052
2024-07-03,1.2912123155869146,0.6235649546827795,1.1295424255886273
2024-07-05,1.300192431045542,0.6205438066465256,1.131763660595291
2024-07-08,1.375026726534103,0.5861027190332326,1.1532207907596623
2024-07-09,1.3737438528971562,0.5870090634441087,1.1526876943580633
2024-07-10,1.466538379302972,0.545619335347432,1.179431363838294
2024-07-11,1.3254222792388282,0.6009063444108762,1.1406486006219458
2024-07-12,1.3671156724395979,0.5782477341389728,1.1545535317636606
2024-07-15,1.3713919178960872,0.5788519637462235,1.1558418480675257
2024-07-16,1.3961941415437245,0.5676737160120846,1.1629942247889828
2024-07-17,1.102202266410092,0.6873111782477341,1.0802754331408262
2024-07-18,1.104554201411161,0.6833836858006042,1.0835184362505554
2024-07-19,1.0049176822749626,0.7462235649546828,1.0503776099511328
2024-07-22,1.1317083600598674,0.6525679758308157,1.0939138160817414
2024-07-23,1.080393414581997,0.6830815709969789,1.0776099511328299
2024-07-24,0.9172546504169339,0.791238670694864,1.0203020879609062
2024-07-25,0.8505452212957023,0.8447129909365559,0.99755664149267
2024-07-26,0.8963010476801369,0.7939577039274924,1.018969346956908
2024-07-29,0.8939491126790677,0.7996978851963746,1.0168369613505108
2024-07-30,0.7962369039982895,0.886404833836858,0.9799200355397601
2024-07-31,0.9491126790677784,0.7072507552870091,1.0456685917370059
2024-08-01,0.7483429548856104,0.8598187311178248,0.9703243003109728
2024-08-02,0.6273252084669659,1.0042296072507553,0.9187472234562417
2024-08-05,0.5963224289074193,1.0510574018126888,0.9025322079075966
2024-08-06,0.6110754757323069,1.0250755287009063,0.9107063527321191
2024-08-07,0.5606157793457344,1.1141993957703928,0.8853398489560196
2024-08-08,0.6726534103057515,0.8836858006042296,0.9464238116392715
2024-08-09,0.6630318580286508,0.8990936555891239,0.940826299422479
2024-08-12,0.6715843489416292,0.883987915407855,0.9462461128387384
2024-08-13,0.7543296985246953,0.7773413897280967,0.9846734784540205
2024-08-14,0.7494120162497326,0.7845921450151057,0.9821856952465571
2024-08-15,0.8535385931152448,0.670392749244713,1.0294091514882275
2024-08-16,0.84947615993158,0.6770392749244712,1.027232341181697
2024-08-19,0.8894590549497541,0.6429003021148036,1.0446912483340738
2024-08-20,0.8571734017532606,0.66797583081571,1.0308751665926257
2024-08-21,0.892238614496472,0.6404833836858006,1.0454908929364728
2024-08-22,0.8020098353645498,0.704833836858006,1.0097734340293203
2024-08-23,0.8638015822108188,0.6501510574018127,1.0368280764104842
2024-08-26,0.7990164635450073,0.6993957703927492,1.0107952021323856
2024-08-27,0.822963438101347,0.6764350453172205,1.0219902265659708
2024-08-28,0.7825529185375241,0.7129909365558912,1.003553976010662
2024-08-29,0.7737866153517211,0.7199395770392749,1.0006663705019991
2024-08-30,0.8293778062860807,0.6667673716012085,1.0268325188804974
2024-09-03,0.6429335043831516,0.8178247734138973,0.9484673478454021
2024-09-04,0.6478511866581141,0.8099697885196375,0.9515770768547313
2024-09-05,0.6360915116527688,0.8244712990936556,0.9464682363394048
2024-09-06,0.5550566602522985,0.9314199395770393,0.9059529098178588
2024-09-09,0.5864870643574941,0.875226586102719,0.9238560639715683
2024-09-10,0.6061577934573444,0.848036253776435,0.9335850733007552
2024-09-11,0.6889031430404104,0.7299093655589124,0.9769435806308308
2024-09-12,0.6801368398546076,0.7413897280966768,0.9726343847179032
2024-09-13,0.7147744280521702,0.7036253776435045,0.9900044424700133
2024-09-16,0.6876202694034637,0.7302114803625377,0.9768103065304309
2024-09-17,0.6876202694034637,0.729607250755287,0.9780097734340294
2024-09-18,0.6658114175753688,0.7528700906344411,0.9672145713016438
2024-09-19,0.7509087021595039,0.656797583081571,1.0083962683251888
2024-09-20,0.7173401753260636,0.6858006042296072,0.9936472678809418
2024-09-23,0.7252512294205687,0.6797583081570997,0.9975122167925367
2024-09-24,0.7498396407953816,0.648036253776435,1.0095957352287872
2024-09-25,0.7641650630746205,0.6353474320241692,1.014082629942248
2024-09-26,0.8477656617489843,0.56797583081571,1.0503331852509996
2024-09-27,0.8052170194569167,0.595166163141994,1.0336739227010219
2024-09-30,0.7842634167201197,0.6117824773413897,1.0243891603731676
2024-10-01,0.7233269189651486,0.6634441087613293,0.9956908040870724
2024-10-02,0.7474877057943126,0.6347432024169184,1.0091070635273212
2024-10-03,0.7528330126149241,0.6305135951661631,1.0127054642381164
2024-10-04,0.7842634167201197,0.604833836858006,1.026565970679698
2024-10-07,0.7784904853538592,0.611178247734139,1.0237672145713017
2024-10-08,0.8009407740004276,0.5918429003021148,1.033851621501555
2024-10-09,0.8255291853752404,0.5734138972809668,1.0446468236339406
2024-10-10,0.8088518280949326,0.5861027190332326,1.0373167481119503
2024-10-11,0.8268120590121872,0.572809667673716,1.046023989338072
2024-10-14,0.8727816976694461,0.5413897280966767,1.065304309195913
2024-10-15,0.737010904425914,0.6253776435045317,1.01003998223012
2024-10-16,0.7367970921530895,0.6253776435045317,1.01003998223012
2024-10-17,0.7528330126149241,0.6105740181268882,1.017992003553976
2024-10-18,0.7541158862518709,0.6108761329305136,1.018924922256775
2024-10-21,0.7502672653410306,0.6141993957703927,1.0170146601510441
2024-10-22,0.7417147744280521,0.6211480362537765,1.0132385606397158
2024-10-23,0.7226854821466752,0.6374622356495468,1.0041759218125277
