date,open,high,low,close,volume,quote_volume,trades
2024-12-31,1.82700000,1.95400000,1.73500000,1.86300000,55812605.94000000,103151990.20860000,410391
2025-01-01,1.86200000,1.92000000,1.76100000,1.85800000,30720320.46000000,55999443.42858000,258479
2025-01-02,1.85800000,2.05500000,1.85200000,2.02500000,44225935.93000000,87750206.83627000,577499
2025-01-03,2.02600000,2.22400000,1.94700000,2.16600000,53709035.24000000,112126370.89819000,618050
2025-01-04,2.16600000,2.18100000,2.09100000,2.17700000,21604077.96000000,46245056.80721000,315464
2025-01-05,2.17800000,2.19800000,2.07500000,2.10300000,21027854.00000000,44763611.70158000,397610
2025-01-06,2.10400000,2.16000000,2.02400000,2.08500000,37202868.40000000,77800200.25701000,460578
2025-01-07,2.08500000,2.10000000,1.84100000,1.85300000,50697432.99000000,98931789.32127000,412435
2025-01-08,1.85300000,1.88700000,1.65800000,1.70900000,56557577.09000000,100852153.44189000,624191
2025-01-09,1.70800000,1.73400000,1.49300000,1.54200000,88184420.73000000,140090588.56774000,645941
2025-01-10,1.54100000,1.63400000,1.51500000,1.55800000,68411008.29000000,107531717.64785000,497871
2025-01-11,1.55800000,1.64300000,1.52700000,1.57700000,28949005.38000000,45443718.25458000,321569
2025-01-12,1.57700000,1.59200000,1.52400000,1.54500000,22725091.00000000,35357574.46588000,272547
2025-01-13,1.54400000,1.59400000,1.35500000,1.49100000,92550805.92000000,134359456.90383000,851289
2025-01-14,1.49100000,1.57600000,1.47300000,1.55300000,38119866.38000000,57781903.73855000,459655
2025-01-15,1.55300000,1.78300000,1.50200000,1.77100000,68643901.69000000,113108915.55317000,736421
2025-01-16,1.77200000,1.85000000,1.70500000,1.76200000,66092898.73000000,117117152.94562000,821672
2025-01-17,1.76300000,1.92000000,1.75000000,1.87300000,56896604.06000000,105057148.74180000,608614
2025-01-18,1.87300000,1.99000000,1.74100000,1.77000000,105806840.19000000,195418261.22563000,674156
2025-01-19,1.77100000,1.82300000,1.50000000,1.53600000,172418875.94000000,285108582.84143000,1021745
